conversation_id,n_turns,ai_signals,user_signals
219139,6,intent_addressed|scope_matched|conversation_advanced|appropriate_confidence|ai_acknowledges_correction|adaptation|intent_missed|off_topic_drift|false_confidence|conversation_stalled|factual_error|ai_structured_response|ai_provides_caveats|ai_provides_example|ai_provides_step_by_step|ai_cites_source,user_corrects_ai|user_abandons_thread|user_implicit_correction
219198,4,conversation_advanced|intent_addressed|ai_provides_example|scope_matched|ai_structured_response|problem_ignored|factual_error|adaptation|ai_provides_step_by_step|ai_references_prior_turn|ai_provides_caveats|problem_surfaced|over_delivered|ai_self_contradiction|false_confidence,user_implicit_correction|user_scope_change|user_expresses_frustration
219297,1,intent_addressed|conversation_advanced|scope_matched|appropriate_confidence|factual_error,
219317,7,ai_asked_clarifying_question|ai_provides_step_by_step|ai_structured_response|ai_provides_example|ai_provides_caveats|conversation_advanced|intent_addressed|generate_without_clarifying|scope_matched|silent_assumption|ai_warns_user|ai_references_prior_turn|ai_offers_to_elaborate|ai_acknowledges_correction|adaptation|error_recovery,user_provides_invalid_input|user_ambiguous_request|user_abandons_thread|user_multi_request|user_corrects_ai
219347,1,intent_addressed|conversation_advanced|scope_matched,
219395,1,generate_without_clarifying|ai_structured_response|conversation_advanced|problem_ignored|silent_assumption,user_ambiguous_request
219460,1,intent_addressed|scope_matched|conversation_advanced,
219461,7,conversation_advanced|intent_addressed|ai_provides_caveats|ai_warns_user|under_delivered|ai_structured_response|ai_hedges_uncertainty|scope_matched|factual_error|false_confidence|ai_references_prior_turn|ai_provides_example|ai_provides_alternatives,user_multi_request|user_scope_change|user_repeats_request
219462,2,ai_refuses_or_declines|ai_asserts_knowledge_limit|ai_provides_alternatives|intent_addressed|scope_matched|performative_hedge|ai_structured_response|conversation_advanced|generate_without_clarifying,user_ambiguous_request|user_abandons_thread
219482,1,generate_without_clarifying|ai_summarizes|conversation_advanced|intent_addressed|scope_matched,user_ambiguous_request
219486,11,ai_asked_clarifying_question|ai_normalizes_difficulty|ai_offers_to_elaborate|intent_addressed|conversation_advanced|over_delivered|scope_matched|problem_ignored|ai_validates_user|ai_provides_alternatives|ai_provides_example|ai_empathy_expressed|ai_asked_probing_question|problem_surfaced|under_delivered|ai_references_user_words,user_multi_request|user_scope_change
219662,1,intent_addressed|conversation_advanced|scope_matched|ai_provides_example|appropriate_confidence,
219701,1,false_confidence|ai_provides_step_by_step|intent_addressed|conversation_advanced|factual_error,user_multi_request
219703,5,ai_flags_complexity|intent_missed|ai_refuses_or_declines|under_delivered|conversation_stalled|intent_addressed|conversation_advanced|ai_provides_example|false_confidence|ai_hedges_uncertainty|scope_matched|factual_error|ai_self_contradiction|ai_structured_response|problem_ignored|adaptation|ai_references_prior_turn,user_abandons_thread|user_multi_request|user_implicit_correction
219734,1,ai_refuses_or_declines|ethical_tension|ai_asked_clarifying_question|intent_missed|conversation_stalled|problem_ignored|performative_hedge,user_ambiguous_request
219736,1,ai_refuses_or_declines|ai_asserts_knowledge_limit|intent_missed|under_delivered|conversation_stalled|false_confidence|problem_ignored|performative_hedge,user_multi_request
219755,1,ai_structured_response|over_delivered|intent_missed|generate_without_clarifying,user_ambiguous_request
219803,1,intent_addressed|conversation_advanced|scope_matched|ai_provides_step_by_step|ai_warns_user|ai_hedges_uncertainty|false_confidence,
219840,1,ai_refuses_or_declines|ethical_tension|under_delivered|ai_implicit_refusal|intent_addressed|performative_hedge,user_ambiguous_request|user_multi_request
219904,5,ai_structured_response|intent_addressed|scope_matched|conversation_advanced|appropriate_confidence|ai_provides_alternatives|under_delivered|generate_without_clarifying,user_multi_request|user_implicit_correction
219965,2,intent_addressed|conversation_advanced|scope_matched|under_delivered|false_confidence|ai_references_prior_turn|factual_error,
219998,4,ai_asserts_knowledge_limit|ai_offers_to_elaborate|under_delivered|conversation_stalled|intent_missed|performative_hedge|ai_hedges_uncertainty|ai_provides_caveats|false_confidence|ai_self_contradiction|generate_without_clarifying|repetition|conversation_advanced|intent_addressed|scope_matched|silent_assumption,user_ambiguous_request|user_repeats_request|user_abandons_thread
220007,16,ai_flags_complexity|ai_hedges_uncertainty|generate_without_clarifying|intent_addressed|conversation_advanced|under_delivered|performative_hedge|ai_cites_source|ai_structured_response|false_confidence|factual_error|ai_provides_step_by_step|scope_matched|ai_references_prior_turn|ai_stated_interpretation|adaptation|ai_acknowledges_correction|ai_provides_alternatives|ai_validates_user|ai_summarizes|ai_references_user_words|ai_provides_caveats|appropriate_hedge|ai_asserts_knowledge_limit|ai_refuses_or_declines|appropriate_confidence|ai_provides_example|conversation_stalled|ai_malfunction,user_ambiguous_request|user_implicit_correction|user_asks_clarification|user_abandons_thread|user_multi_request|user_validation_seeking
220048,1,generate_without_clarifying|ai_structured_response|intent_missed|false_confidence|silent_assumption,user_ambiguous_request
220138,1,ai_provides_step_by_step|ai_structured_response|ai_provides_caveats|ai_warns_user|ai_asserts_knowledge_limit|conversation_advanced|intent_addressed|scope_matched|performative_hedge,
220153,2,scope_matched|intent_addressed|conversation_advanced|ai_structured_response,
220182,3,ai_structured_response|generate_without_clarifying|ai_provides_alternatives|conversation_advanced|scope_matched|silent_assumption|factual_error|intent_addressed|over_delivered|appropriate_confidence|ai_hedges_uncertainty|ai_asserts_knowledge_limit|ai_asked_clarifying_question|appropriate_hedge,user_ambiguous_request|user_abandons_thread
220205,6,intent_missed|under_delivered|generate_without_clarifying|silent_assumption|conversation_advanced|intent_addressed|ai_structured_response|scope_matched|ai_stated_interpretation|ai_provides_step_by_step|ai_provides_example|appropriate_confidence|adaptation|ai_references_prior_turn,user_ambiguous_request|user_abandons_thread|user_implicit_correction
220240,5,ai_provides_example|ai_structured_response|ai_provides_step_by_step|ai_provides_caveats|conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying|adaptation|ai_references_prior_turn|under_delivered|repetition,user_implicit_correction|user_ambiguous_request|user_asks_clarification
220248,1,intent_addressed|conversation_advanced|ai_provides_step_by_step|ai_structured_response|scope_matched|generate_without_clarifying,
220257,1,intent_addressed|scope_matched|conversation_advanced|ai_structured_response,
220274,1,intent_addressed|scope_matched|conversation_advanced|ai_structured_response,
220320,23,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|over_delivered|problem_surfaced|generate_without_clarifying|adaptation|ai_acknowledges_correction|false_confidence|problem_ignored|ai_references_prior_turn|factual_error|ai_offers_to_elaborate|appropriate_confidence|intent_missed|ai_asserts_knowledge_limit|conversation_stalled|plow_through|performative_hedge|ai_refuses_or_declines|repetition|under_delivered|ai_malfunction,user_repeats_request|user_implicit_correction|user_abandons_thread|user_multi_request|user_positive_feedback|user_ambiguous_request|user_expresses_dissatisfaction
220348,1,ai_provides_step_by_step|ai_structured_response|false_confidence|intent_addressed|conversation_advanced|factual_error,user_multi_request
220472,2,intent_addressed|conversation_advanced|scope_matched|generate_without_clarifying|adaptation|over_delivered|ai_references_prior_turn,user_scope_change
220474,3,intent_missed|off_topic_drift|ai_asserts_knowledge_limit|performative_hedge|ai_refuses_or_declines|ai_asked_clarifying_question|silent_assumption|intent_addressed|conversation_advanced|ai_provides_example|adaptation|generate_without_clarifying|factual_error,user_provides_invalid_input
220503,1,intent_addressed|conversation_advanced|under_delivered|ai_implicit_refusal|problem_surfaced|ai_structured_response,
220510,1,intent_addressed|conversation_advanced|scope_matched|ai_implicit_refusal,
220550,1,conversation_advanced|intent_addressed|scope_matched|under_delivered|ai_provides_step_by_step,user_multi_request
220590,2,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|ai_references_prior_turn,user_multi_request
220627,1,ai_structured_response|conversation_advanced|intent_addressed|ai_provides_caveats|false_confidence|factual_error,
220648,1,conversation_advanced|scope_matched|intent_addressed|ai_structured_response|appropriate_confidence,
220659,1,false_confidence|ai_provides_step_by_step|generate_without_clarifying|conversation_stalled|factual_error|silent_assumption,
220721,1,ai_refuses_or_declines|ai_asserts_knowledge_limit|ai_flags_complexity|conversation_stalled|under_delivered|intent_missed|false_confidence|ethical_tension|performative_hedge,user_ambiguous_request|user_multi_request
220810,1,ai_asked_clarifying_question|ai_provides_example|ai_provides_alternatives|ai_structured_response|ai_provides_step_by_step|ai_offers_to_elaborate|generate_without_clarifying|ai_provides_caveats|problem_surfaced|ai_hedges_uncertainty|over_delivered|conversation_advanced,user_multi_request|user_ambiguous_request
220865,1,conversation_advanced|intent_addressed|scope_matched|ethical_tension|false_confidence|over_delivered|problem_ignored,
220941,10,ai_structured_response|conversation_advanced|intent_addressed|scope_matched|ai_provides_example|ai_provides_caveats|ai_provides_step_by_step|false_confidence|factual_error|ai_hedges_uncertainty|appropriate_confidence|ai_cites_source|ai_summarizes|repetition,user_multi_request|user_abandons_thread|user_repeats_request
220958,12,false_confidence|ai_summarizes|generate_without_clarifying|intent_addressed|ai_structured_response|factual_error|performative_hedge|scope_matched|conversation_advanced|appropriate_confidence|silent_assumption|ai_hedges_uncertainty|ai_acknowledges_correction|ai_asked_clarifying_question|adaptation|ai_asserts_knowledge_limit|appropriate_hedge|ai_stated_interpretation|ai_references_prior_turn|intent_missed|plow_through,user_ambiguous_request|user_abandons_thread|user_corrects_ai|user_implicit_correction
220999,2,conversation_advanced|intent_addressed|scope_matched|over_delivered|ai_references_prior_turn,
221026,1,conversation_advanced|intent_addressed|scope_matched|ethical_tension|false_confidence|problem_ignored|generate_without_clarifying,
221030,1,conversation_advanced|intent_addressed|scope_matched|ethical_tension|false_confidence|problem_ignored,
221062,3,ai_structured_response|intent_addressed|conversation_advanced|scope_matched|performative_hedge|ai_provides_step_by_step|ai_asserts_knowledge_limit|ai_hedges_uncertainty|generate_without_clarifying|appropriate_hedge|under_delivered|factual_error,user_abandons_thread
